Added 17_18 nonfree 	 perl-PGPLOT
Added 17_18 nonfree 	 pcsx2
Added 17_18 nonfree 	 paintdotnet
Added 17_18 free 	 moc
Added 17_18 free 	 mate-applet-streamer
Added 17_18 free 	 libvdpau-va-gl
Added 17_18 free 	 gstreamer1-plugins-ugly
Added 17_18 free 	 gstreamer1-plugins-bad-freeworld
Added 17_18 free 	 gstreamer1-libav
Added 17_18 free 	 gmediafinder
Added 17_18 nonfree 	 dega-sdl
Added 17_18 nonfree 	 caja-dropbox
Added 17_18 nonfree 	 abuse
Added 16_17 free 	 yle-dl
Added 16_17 nonfree 	 xorg-x11-drv-nvidia-304xx
Added 16_17 nonfree 	 xorg-x11-drv-catalyst-legacy
Added 16_17 free 	 qtractor-freeworld
Added 16_17 nonfree 	 pyskool
Added 16_17 nonfree 	 pgadmin3
Added 16_17 nonfree 	 nvidia-304xx-kmod
Added 16_17 nonfree 	 mame-data-extras
Added 16_17 free 	 libshairport
Added 16_17 free 	 fuse-exfat
Added 16_17 free 	 ffmpegthumbs
Added 16_17 free 	 ffmpeg-compat
Added 16_17 free 	 exfat-utils
Added 16_17 nonfree 	 edgar
Added 16_17 nonfree 	 ec2-api-tools
Added 16_17 nonfree 	 dolphin-emu
Added 16_17 nonfree 	 catalyst-legacy-kmod
Added 15_16 nonfree 	 xorg-x11-drv-nvidia-96xx
Added 15_16 free 	 west-chamber
Added 15_16 nonfree 	 nvidia-96xx-kmod
Added 15_16 free 	 mythweb
Added 15_16 free 	 minidlna
Added 15_16 nonfree 	 mari0
Added 15_16 free 	 libva-vdpau-driver
Added 15_16 free 	 gnome-shell-extension-weather
Added 15_16 free 	 get-flash-videos
Added 15_16 nonfree 	 freecad
Added 15_16 free 	 fceux
Added 15_16 free 	 bombono-dvd
Added 15_16 free 	 bino
Added 15_16 nonfree 	 audacious-plugins-nonfree
Added 14_15 free 	 VirtualBox-kmod
Added 14_15 free 	 VirtualBox
Added 14_15 free 	 vbam
Added 14_15 nonfree 	 TestU01
Added 14_15 free 	 swftools
Added 14_15 nonfree 	 sox-plugins-nonfree
Added 14_15 free 	 sox-plugins-freeworld
Added 14_15 nonfree 	 smesh
Added 14_15 free 	 pcsxr
Added 14_15 nonfree 	 openni-nite
Added 14_15 nonfree 	 OCE
Added 14_15 free 	 npapi-vlc
Added 14_15 free 	 miro
Added 14_15 free 	 m2vmp2cut
Added 14_15 free 	 libva-intel-driver
Added 14_15 nonfree 	 libspotify
Added 14_15 free 	 libaacs
Added 14_15 free 	 gmtk
Added 14_15 free 	 chromaprint-tools
Added 14_15 free 	 acoustid-fingerprinter
Added 13_14 free 	 z-push
Added 13_14 free 	 xmris
Added 13_14 free 	 vo-amrwbenc
Added 13_14 free 	 vlmc
Added 13_14 free 	 vdpau-video-freeworld
Added 13_14 nonfree 	 tarsnap
Added 13_14 free 	 phonon-backend-vlc
Added 13_14 free 	 openshot
Added 13_14 nonfree 	 mod_h264_streaming
Added 13_14 free 	 imagination
Added 13_14 free 	 elisa-plugins-ugly
Added 12_13 free 	 xtables-addons
Added 12_13 nonfree 	 xpsb-glx
Added 12_13 nonfree 	 xorg-x11-drv-psb
Added 12_13 nonfree 	 wolf4sdl
Added 12_13 nonfree 	 wolf3d-shareware
Added 12_13 nonfree 	 spear-demo
Added 12_13 nonfree 	 psb-kmod
Added 12_13 nonfree 	 psb-firmware
Added 12_13 free 	 ProjectX
Added 12_13 free 	 mythtv-status
Added 12_13 nonfree 	 meka
Added 12_13 free 	 lightspark
Added 12_13 free 	 libtxc_dxtn
Added 12_13 nonfree 	 libdrm-poulsbo
Added 12_13 free 	 kdemultimedia-extras-freeworld
Added 12_13 free 	 dosemu
Added 11_12 free 	 xbmc
Added 11_12 free 	 west-chamber-kmod
Added 11_12 free 	 west-chamber
Added 11_12 free 	 rtmpdump
Added 11_12 nonfree 	 r5u87x-firmware
Added 11_12 nonfree 	 pushover
Added 11_12 free 	 pragha
Added 11_12 free 	 mpg123
Added 11_12 free 	 minitube
Added 11_12 nonfree 	 mess
Added 11_12 free 	 libva-freeworld
Added 11_12 free 	 kffmpegthumbnailer
Added 11_12 free 	 guvcview
Added 11_12 nonfree 	 gsview
Added 11_12 nonfree 	 gstreamer-plugins-bad-nonfree
Added 11_12 free 	 get_iplayer
Added 11_12 nonfree 	 frogatto
Added 11_12 free 	 ffmpegthumbnailer
Added 11_12 nonfree 	 faac
Added 11_12 nonfree 	 amap
Added 10_11 free 	 xtables-addons-kmod
Added 10_11 free 	 xtables-addons
Added 10_11 nonfree 	 xsnow
Added 10_11 nonfree 	 xpsb-glx
Added 10_11 nonfree 	 xorg-x11-drv-psb
Added 10_11 free 	 vboxgtk
Added 10_11 free 	 tivodecode
Added 10_11 free 	 staging-kmod-addons
Added 10_11 free 	 staging-kmod
Added 10_11 free 	 sonic-visualiser-freeworld
Added 10_11 nonfree 	 rpmfusion-nonfree-remix-kickstarts
Added 10_11 free 	 rpmfusion-free-remix-kickstarts
Added 10_11 free 	 python-vlc
Added 10_11 nonfree 	 psb-kmod
Added 10_11 nonfree 	 psb-firmware
Added 10_11 nonfree 	 pgadmin3
Added 10_11 nonfree 	 paintdotnet
Added 10_11 free 	 opencore-amr
Added 10_11 free 	 openafs-kmod
Added 10_11 free 	 openafs
Added 10_11 free 	 omnibook-kmod
Added 10_11 free 	 omnibook
Added 10_11 nonfree 	 nvidia-xconfig
Added 10_11 nonfree 	 nvidia-settings
Added 10_11 nonfree 	 Mosaic
Added 10_11 nonfree 	 mame
Added 10_11 free 	 libmimic
Added 10_11 nonfree 	 libdrm-poulsbo
Added 10_11 free 	 kdenlive
Added 10_11 free 	 freeguide
Added 10_11 free 	 ffmpeg2dirac
Added 10_11 free 	 elisa-plugins-ugly
Added 10_11 nonfree 	 ec2-api-tools
Added 10_11 free 	 DVDAuthorWizard
Added 10_11 nonfree 	 bsnes
Added 09_10 nonfree 	 xorg-x11-drv-nvidia-173xx
Added 09_10 nonfree 	 xorg-x11-drv-catalyst
Added 09_10 free 	 xdtv
Added 09_10 free 	 VirtualBox-OSE-kmod
Added 09_10 free 	 VirtualBox-OSE
Added 09_10 free 	 traverso
Added 09_10 nonfree 	 spectrum-roms
Added 09_10 free 	 snowballz
Added 09_10 nonfree 	 sidplay-libs
Added 09_10 nonfree 	 sidplay
Added 09_10 free 	 rt3070-kmod
Added 09_10 free 	 rt3070
Added 09_10 nonfree 	 roadfighter
Added 09_10 nonfree 	 realcrypt
Added 09_10 free 	 pyglet
Added 09_10 nonfree 	 proas
Added 09_10 nonfree 	 perl-IP-Country
Added 09_10 nonfree 	 openmotif
Added 09_10 free 	 ogmrip
Added 09_10 nonfree 	 nvidia-173xx-kmod
Added 09_10 free 	 mlt
Added 09_10 free 	 h264enc
Added 09_10 free 	 dosemu
Added 09_10 nonfree 	 catalyst-kmod
Added 09_10 free 	 bsnes
Added 09_10 free 	 avbin
Added 09_10 free 	 alsa-plugins-freeworld
Added 08_09 free 	 xmms-mplayer
Added 08_09 nonfree 	 xmms2-nonfree
Added 08_09 free 	 xmms2-freeworld
Added 08_09 free 	 xbill
Added 08_09 free 	 wxsvg
Added 08_09 free 	 ultrastardx
Added 08_09 free 	 thunderbird-enigmail
Added 08_09 free 	 terminatorX
Added 08_09 free 	 sysprof-kmod
Added 08_09 free 	 sysprof
Added 08_09 free 	 rpmfusion-packager
Added 08_09 free 	 qtractor
Added 08_09 nonfree 	 plus4emu
Added 08_09 free 	 picard-freeworld
Added 08_09 nonfree 	 pgplot
Added 08_09 nonfree 	 pgadmin3
Added 08_09 free 	 perl-Crypt-IDEA
Added 08_09 free 	 nailer
Added 08_09 free 	 motion
Added 08_09 nonfree 	 mock-rpmfusion-nonfree
Added 08_09 free 	 mock-rpmfusion-free
Added 08_09 nonfree 	 mac
Added 08_09 nonfree 	 larabie-fonts
Added 08_09 free 	 gambatte
Added 08_09 free 	 em8300-kmod
Added 08_09 free 	 dvdstyler
Added 08_09 free 	 dvdrip
Added 08_09 free 	 dvbcut
Added 08_09 free 	 cmus
Added 08_09 free 	 cairo-dock
Added 08_09 nonfree 	 bsnes
Added 08_09 free 	 blcr-kmod
Added 08_09 free 	 blcr
Added 08_09 free 	 akmods
